Img_Name,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10
imageee1253,0.0,2141.0337,2301.228,3147.4688,0.0,2293.9807,0.0,2208.489,2249.8936,2163.344
imageee2735,0.0,2577.8604,2755.8572,3745.3254,0.0,2752.886,0.0,2722.1821,2694.4236,2621.9578
imageee2469,0.0,3237.3174,3487.2292,4744.827,0.0,3459.4727,0.0,3401.4382,3393.8533,3302.5493
imageee3956,0.0,2764.0156,2962.691,4032.0398,0.0,2963.8892,0.0,2913.03,2861.5361,2783.0852
imageee4087,0.0,2519.0537,2714.6638,3727.15,0.0,2731.8594,0.0,2646.5505,2677.5962,2585.8123
imageee1898,0.0,2215.9158,2356.9626,3264.8186,0.0,2393.1414,0.0,2375.6667,2338.7747,2270.3574
imageee2262,0.0,3044.9238,3274.161,4465.4136,0.0,3265.737,0.0,3196.8655,3188.1238,3107.8362
imageee163,0.0,2912.9976,3156.631,4292.719,0.0,3151.9922,0.0,2981.7593,3040.0176,2959.9185
imageee1213,0.0,2979.7427,3232.807,4381.556,0.0,3217.5984,0.0,3159.1785,3112.9834,3032.8496
imageee85,0.0,4120.6626,4440.3774,5999.4287,0.0,4388.212,0.0,4285.161,4290.565,4194.394
imageee2123,0.0,3175.2573,3453.9797,4655.7153,0.0,3443.382,0.0,3359.71,3303.9927,3217.9844
imageee4928,0.0,2374.6616,2587.8066,3479.2952,0.0,2549.737,0.0,2533.374,2467.3206,2398.1113
imageee3316,0.0,2658.4795,2838.9182,3913.3413,0.0,2846.8906,0.0,2741.6318,2789.2988,2691.5342
imageee3021,0.0,1277.8287,1345.5128,1851.4897,0.0,1349.5098,0.0,1349.7998,1345.5719,1305.2719
imageee1054,0.0,1584.9438,1709.3202,2346.731,0.0,1734.8043,0.0,1642.6257,1675.7417,1603.3702
imageee3162,0.0,958.9193,1020.2229,1404.9099,0.0,1029.7147,0.0,990.3556,1026.176,968.91583
imageee722,0.0,2923.1387,3168.911,4304.82,0.0,3120.689,0.0,3065.77,3081.8057,2977.6746
imageee182,0.0,2996.9133,3191.9077,4348.272,0.0,3184.1035,0.0,3163.4597,3104.1748,3040.5017
imageee1686,0.0,2535.802,2723.9902,3674.6038,0.0,2694.455,0.0,2658.5144,2645.633,2582.9973
imageee3953,0.0,2374.698,2520.2722,3432.666,0.0,2481.4043,0.0,2532.5603,2465.907,2420.7473
imageee4937,0.0,3242.8833,3505.4607,4812.9097,0.0,3502.161,0.0,3246.8687,3401.2888,3317.7053
imageee3519,0.0,2657.307,2855.4893,3885.2158,0.0,2843.5078,0.0,2758.3992,2804.4104,2701.065
imageee644,0.0,1925.1831,2070.6777,2833.269,0.0,2060.5586,0.0,2026.4827,2017.8394,1958.1359
imageee4048,0.0,2707.6206,2974.0994,4019.4526,0.0,2960.534,0.0,2861.1177,2864.4043,2767.647
imageee2890,0.0,3453.636,3720.2322,5063.441,0.0,3714.8503,0.0,3626.4517,3613.2026,3511.3975
imageee2422,0.0,2391.9163,2557.3057,3481.5044,0.0,2537.3257,0.0,2500.2603,2511.4873,2416.6455
imageee4710,0.0,2527.0017,2752.6853,3715.7754,0.0,2747.7588,0.0,2599.0413,2629.2148,2547.9348
imageee1247,0.0,2795.7131,3025.4558,4132.181,0.0,3024.6587,0.0,2890.226,2922.2632,2843.5046
imageee348,0.0,2441.8987,2635.9336,3597.694,0.0,2639.966,0.0,2480.124,2558.8994,2481.0632
imageee368,0.0,3007.6506,3221.4011,4381.4995,0.0,3195.0986,0.0,3233.9163,3152.9211,3074.823
imageee304,0.0,3630.0127,3881.6423,5282.9473,0.0,3867.6755,0.0,3782.9087,3790.8843,3676.9697
imageee0,0.0,2454.935,2630.5378,3602.2944,0.0,2646.7705,0.0,2551.3784,2577.409,2515.3083
imageee3194,0.0,3197.229,3456.0515,4741.562,0.0,3445.121,0.0,3263.1807,3365.8423,3249.3042
imageee1730,0.0,2773.9226,2949.67,4014.5913,0.0,2938.1345,0.0,2884.7603,2888.9016,2797.3118
imageee3201,0.0,2793.627,3008.7905,4087.2031,0.0,3005.7793,0.0,2959.4067,2902.6978,2840.5386
imageee427,0.0,2441.1013,2603.829,3544.8467,0.0,2585.6614,0.0,2604.3296,2571.8748,2507.878
imageee263,0.0,2271.2158,2440.0835,3308.9055,0.0,2429.3293,0.0,2382.796,2367.384,2296.438
imageee140,0.0,2874.7095,3088.5647,4210.9116,0.0,3085.836,0.0,2950.0205,3023.9495,2892.9058
imageee1928,0.0,3687.3271,3979.8772,5395.457,0.0,3953.141,0.0,3858.4631,3851.0647,3758.3252
imageee3291,0.0,2812.4138,3056.5625,4150.2046,0.0,3069.7256,0.0,2958.4287,2963.3223,2872.916
imageee1769,0.0,3726.655,3997.0789,5439.529,0.0,3988.423,0.0,3902.0547,3896.9768,3790.62
imageee724,0.0,2794.1716,3036.486,4145.02,0.0,3012.315,0.0,2795.9595,2929.4604,2859.8176
imageee1294,0.0,2948.189,3178.719,4322.6484,0.0,3168.8713,0.0,3170.155,3113.9768,3011.3782
imageee3701,0.0,2851.3228,3086.3413,4191.714,0.0,3074.3894,0.0,2900.4707,2985.2417,2902.0898
imageee4084,0.0,2536.384,2747.5479,3751.6897,0.0,2732.6458,0.0,2548.395,2650.1719,2574.3474
imageee4600,0.0,2030.3429,2164.694,2982.7578,0.0,2182.045,0.0,2151.3066,2128.9175,2074.152
imageee756,0.0,2841.3264,3076.7065,4181.728,0.0,3052.3186,0.0,2957.9868,2985.2732,2907.7092
imageee1236,0.0,4119.891,4430.0957,6030.427,0.0,4392.485,0.0,4328.1094,4304.3457,4187.48
imageee3023,0.0,3006.5286,3246.9734,4425.58,0.0,3245.0117,0.0,3201.4792,3151.3108,3064.476
imageee3949,0.0,2660.8208,2863.9084,3897.5737,0.0,2849.5293,0.0,2792.3142,2780.7817,2714.2876
imageee4820,0.0,3195.0027,3453.2979,4674.4893,0.0,3421.6182,0.0,3327.1113,3356.6592,3274.244
imageee1782,0.0,3194.3467,3438.9739,4710.916,0.0,3467.2493,0.0,3341.3784,3340.374,3263.465
imageee2690,0.0,2897.1526,3070.047,4183.868,0.0,3027.2585,0.0,3059.061,3055.6724,2952.9473
imageee4924,0.0,2565.7004,2726.8774,3762.8542,0.0,2748.0786,0.0,2687.8643,2700.8894,2615.1218
imageee472,0.0,1974.2368,2120.483,2831.522,0.0,2080.586,0.0,2058.3794,2042.6532,2012.4951
imageee1462,0.0,2359.0051,2595.9863,3509.5493,0.0,2539.65,0.0,2425.8384,2507.8604,2440.5903
imageee2197,0.0,2212.2925,2388.5193,3248.4365,0.0,2386.2993,0.0,2338.2424,2322.2627,2255.5505
imageee3688,0.0,2395.12,2577.431,3517.3499,0.0,2590.883,0.0,2520.6528,2510.4636,2448.0095
imageee2936,0.0,2668.782,2876.2395,3878.3137,0.0,2824.5874,0.0,2804.273,2775.9863,2717.2393
imageee1469,0.0,1224.2246,1326.0413,1806.8273,0.0,1321.5562,0.0,1288.6307,1274.8989,1247.1653
imageee4861,0.0,2962.0237,3206.3838,4403.5005,0.0,3204.2476,0.0,3072.297,3124.4143,3050.686
imageee3396,0.0,2878.2349,3112.775,4230.5435,0.0,3098.447,0.0,3044.8503,3025.3064,2910.4946
imageee2729,0.0,3055.6707,3302.0369,4482.7144,0.0,3274.7202,0.0,3100.098,3169.1921,3081.5547
imageee554,0.0,1873.0454,2049.8958,2767.3901,0.0,2031.9404,0.0,1934.7957,1950.6207,1901.5104
imageee3898,0.0,2103.8032,2277.6897,3125.305,0.0,2267.442,0.0,2231.933,2224.3918,2155.638
imageee3762,0.0,2816.2654,3044.9973,4149.22,0.0,3049.5312,0.0,2958.454,2943.1772,2862.948
imageee112,0.0,3056.6619,3282.6492,4427.233,0.0,3225.7268,0.0,3223.1665,3164.1216,3103.5942
imageee2548,0.0,2961.5862,3233.5784,4388.629,0.0,3198.8333,0.0,3022.3909,3108.8257,3015.3538
imageee208,0.0,2622.032,2819.4187,3822.5806,0.0,2801.0217,0.0,2787.482,2747.2834,2688.8413
imageee74,0.0,2808.041,3027.6863,4130.5366,0.0,3006.4534,0.0,2862.5803,2928.556,2858.3757
imageee1745,0.0,2509.536,2690.567,3661.576,0.0,2663.107,0.0,2606.667,2628.8586,2545.9387
imageee3268,0.0,1497.4182,1560.3423,2204.5964,0.0,1616.2181,0.0,1585.1385,1580.045,1524.8293
imageee1087,0.0,2868.34,3094.959,4222.1514,0.0,3081.6697,0.0,2979.185,2993.409,2906.3938
imageee3548,0.0,2690.9658,2912.6357,3931.6367,0.0,2895.4492,0.0,2846.628,2799.1367,2717.5608
imageee3804,0.0,2933.422,3180.1199,4326.4863,0.0,3171.094,0.0,3052.3953,3073.404,2985.1877
imageee4826,0.0,2024.7697,2198.3657,3017.9065,0.0,2219.715,0.0,2072.2144,2110.6633,2066.4675
imageee3631,0.0,2495.3662,2683.8645,3705.1296,0.0,2675.5898,0.0,2523.509,2627.2864,2554.2156
imageee2612,0.0,2586.564,2773.956,3816.9229,0.0,2820.6968,0.0,2655.5073,2708.063,2620.8413
imageee3250,0.0,2724.22,2941.427,3999.8364,0.0,2946.099,0.0,2804.8276,2844.343,2728.5337
imageee2730,0.0,2478.9836,2696.2268,3697.507,0.0,2710.0305,0.0,2551.152,2609.091,2538.5012
imageee2150,0.0,2672.982,2870.8105,3861.5688,0.0,2847.6936,0.0,2767.9094,2762.814,2689.896
imageee1451,0.0,2509.2744,2690.1206,3647.8994,0.0,2653.2043,0.0,2704.7073,2605.6445,2545.7188
imageee4129,0.0,3409.0813,3627.358,4964.012,0.0,3638.7566,0.0,3510.5261,3562.5854,3451.8726
imageee4720,0.0,2531.1191,2759.8726,3739.3774,0.0,2748.9507,0.0,2628.6533,2650.4465,2581.512
imageee1628,0.0,2415.8728,2609.4124,3522.1094,0.0,2588.1392,0.0,2572.387,2518.042,2455.2454
imageee4609,0.0,2919.6875,3132.2344,4264.5654,0.0,3148.9507,0.0,3021.069,3027.1726,2955.6367
imageee4260,0.0,3998.6428,4300.499,5855.4062,0.0,4273.48,0.0,4189.0815,4176.029,4074.094
imageee4383,0.0,2797.2295,3028.9866,4115.911,0.0,2993.726,0.0,2843.2156,2910.5376,2816.7048
imageee3217,0.0,3180.7983,3417.0315,4603.622,0.0,3427.5234,0.0,3381.8315,3298.0947,3216.0862
imageee218,0.0,1807.3606,1936.2346,2585.6667,0.0,1907.5361,0.0,1945.0063,1884.9028,1867.9884
imageee3368,0.0,2923.2166,3136.1592,4260.802,0.0,3090.1196,0.0,2990.9663,3066.7957,2966.2866
imageee3849,0.0,3375.2732,3654.072,4980.276,0.0,3655.572,0.0,3594.3167,3553.7598,3431.4343
imageee3225,0.0,3119.182,3338.3152,4566.3257,0.0,3354.2175,0.0,3299.805,3293.7532,3151.1313
imageee3352,0.0,1728.1635,1890.3406,2563.7588,0.0,1859.1204,0.0,1743.1066,1824.3529,1772.3375
imageee3109,0.0,1843.1416,1964.5697,2690.0698,0.0,1983.5905,0.0,1961.0333,1920.4294,1884.3384
imageee1865,0.0,1322.1824,1403.2438,1916.3645,0.0,1407.9432,0.0,1474.6251,1379.6411,1342.08
imageee3544,0.0,2778.306,2994.845,4054.7026,0.0,2979.8909,0.0,2915.832,2883.706,2808.1873
imageee584,0.0,3951.4607,4238.2534,5787.144,0.0,4223.268,0.0,4115.3223,4114.8735,4010.4783
imageee1797,0.0,1807.9507,1938.4346,2617.6123,0.0,1912.6184,0.0,1881.4667,1871.7959,1850.7284
imageee744,0.0,1926.0583,2051.0989,2777.83,0.0,2043.5652,0.0,2022.3728,1998.3685,1946.0189
imageee1699,0.0,3208.1545,3451.6753,4673.7134,0.0,3443.4495,0.0,3348.4475,3336.5344,3243.5063
imageee1391,0.0,3045.5713,3277.9792,4449.616,0.0,3251.171,0.0,3208.5825,3146.549,3076.9495
imageee4649,0.0,3422.366,3688.6328,5027.214,0.0,3673.0266,0.0,3547.9167,3562.6929,3491.05
imageee4355,0.0,2602.935,2835.9268,3842.9805,0.0,2813.5537,0.0,2694.1616,2723.7075,2649.2527
imageee4795,0.0,2179.295,2369.6304,3226.31,0.0,2371.9253,0.0,2209.1528,2294.2441,2214.4717
imageee3730,0.0,3307.3472,3557.931,4854.629,0.0,3574.134,0.0,3507.214,3466.0447,3365.598
imageee1937,0.0,3272.7097,3545.3562,4824.5938,0.0,3539.316,0.0,3338.0903,3410.0066,3308.7695
imageee3640,0.0,2636.3586,2846.152,3850.7107,0.0,2813.0825,0.0,2699.0479,2746.5286,2677.9353
imageee2832,0.0,2986.5164,3239.485,4368.273,0.0,3208.2705,0.0,3120.669,3143.5754,3054.4292
imageee3296,0.0,2650.7378,2850.8997,3870.7397,0.0,2847.5413,0.0,2829.3887,2765.756,2692.2034
imageee648,0.0,2066.383,2203.464,2980.0698,0.0,2184.4265,0.0,2164.7917,2146.0273,2094.9663
imageee4106,0.0,2624.3337,2817.0044,3820.48,0.0,2822.318,0.0,2769.1477,2722.1008,2681.9202
imageee3936,0.0,3115.1567,3354.5527,4559.934,0.0,3356.9138,0.0,3268.803,3258.5432,3170.7341
imageee784,0.0,2175.148,2343.496,3213.0767,0.0,2353.9065,0.0,2278.7996,2272.2078,2229.5247
imageee4233,0.0,1593.2646,1675.8623,2290.635,0.0,1673.815,0.0,1688.4326,1667.7198,1605.6168
imageee2276,0.0,3033.8853,3219.912,4399.9106,0.0,3222.6387,0.0,3222.0693,3168.0952,3097.2925
imageee882,0.0,1451.9604,1556.2633,2135.4875,0.0,1541.1995,0.0,1504.7172,1541.5278,1480.2534
imageee3732,0.0,2531.695,2679.0,3659.005,0.0,2693.4893,0.0,2641.3403,2630.8042,2567.5662
imageee4148,0.0,3532.7485,3801.8235,5187.7,0.0,3802.535,0.0,3583.25,3691.0889,3605.1765
imageee3785,0.0,3108.829,3360.2468,4556.693,0.0,3339.2625,0.0,3184.111,3240.7795,3155.4783
imageee587,0.0,1439.1024,1578.6055,2174.206,0.0,1598.6857,0.0,1419.6277,1521.371,1463.804
imageee1346,0.0,3305.7756,3552.7922,4837.5454,0.0,3545.5803,0.0,3419.1353,3445.6335,3368.8665
imageee3639,0.0,2733.8657,2956.7527,4000.5952,0.0,2930.8274,0.0,2824.0254,2850.1587,2791.6802
imageee4152,0.0,2710.005,2923.0671,3985.7336,0.0,2909.4543,0.0,2837.5256,2825.5354,2766.2974
imageee4903,0.0,3270.786,3529.6562,4802.737,0.0,3502.0474,0.0,3383.042,3425.4153,3340.7942
imageee2382,0.0,2821.4023,3052.4714,4145.737,0.0,3018.06,0.0,2897.9521,2964.582,2892.967
imageee4541,0.0,2522.2468,2729.944,3692.549,0.0,2701.8713,0.0,2653.2412,2632.8264,2534.1216
imageee3059,0.0,2606.3943,2787.959,3782.637,0.0,2751.0977,0.0,2748.0593,2698.7114,2640.5063
imageee1909,0.0,2529.0212,2701.3962,3690.9048,0.0,2718.4604,0.0,2633.1785,2639.9448,2537.1943
imageee2185,0.0,2748.6538,2959.3718,4029.1895,0.0,2986.1135,0.0,2952.7236,2886.609,2807.0042
imageee1389,0.0,3008.7922,3248.3118,4405.0757,0.0,3234.4446,0.0,3139.152,3147.748,3057.7732
imageee275,0.0,3546.3196,3803.3308,5151.6196,0.0,3783.0825,0.0,3760.773,3697.4028,3599.6912
imageee2552,0.0,2615.5007,2823.3716,3859.043,0.0,2798.448,0.0,2672.2937,2746.1353,2699.3765
imageee2450,0.0,3606.701,3866.819,5252.613,0.0,3840.7627,0.0,3779.5261,3763.8625,3654.234
imageee2092,0.0,3200.259,3468.511,4686.2163,0.0,3451.6494,0.0,3395.5303,3349.575,3238.7693
imageee565,0.0,2395.9722,2581.7222,3556.1372,0.0,2609.3845,0.0,2448.8967,2512.324,2465.1963
imageee976,0.0,2119.201,2265.9905,3095.2363,0.0,2256.0837,0.0,2241.2273,2212.1072,2171.209
imageee3653,0.0,2694.054,2929.9263,3989.428,0.0,2910.7,0.0,2738.84,2812.2952,2768.6184
imageee1561,0.0,2454.572,2626.861,3573.4414,0.0,2649.0781,0.0,2658.8054,2546.6091,2495.4268
imageee491,0.0,2362.9143,2542.0393,3448.832,0.0,2543.18,0.0,2563.847,2475.0605,2410.454
imageee1053,0.0,2493.023,2713.7136,3675.365,0.0,2700.894,0.0,2551.9062,2612.8118,2542.21
imageee4130,0.0,2636.3403,2832.2644,3871.0146,0.0,2831.4893,0.0,2698.9146,2747.2588,2679.9724
imageee4537,0.0,2853.82,3038.4133,4128.475,0.0,3036.3232,0.0,3058.6746,2971.6013,2903.001
imageee1926,0.0,3237.78,3497.0227,4737.5747,0.0,3463.3884,0.0,3384.5376,3396.5266,3310.1003
imageee1934,0.0,2647.9812,2880.7388,3935.0964,0.0,2877.9756,0.0,2684.7954,2757.4116,2690.3115
imageee2949,0.0,3239.122,3460.6675,4702.5337,0.0,3439.4465,0.0,3366.2808,3373.6472,3303.36
imageee832,0.0,2055.6619,2187.6833,3001.8481,0.0,2219.6846,0.0,2088.2024,2126.1584,2073.3198
imageee2394,0.0,2220.5708,2407.1558,3321.1948,0.0,2436.2686,0.0,2292.8762,2336.5005,2267.8743
imageee1256,0.0,2809.8076,3030.106,4126.271,0.0,3018.5845,0.0,2904.7686,2926.8594,2841.9604
imageee3104,0.0,2852.3633,3055.7515,4192.764,0.0,3070.1611,0.0,2976.9565,3002.1396,2914.3474
imageee753,0.0,2130.797,2261.4175,3072.248,0.0,2249.8162,0.0,2348.47,2242.0403,2189.6553
imageee1314,0.0,3551.6353,3825.7585,5211.3403,0.0,3808.3147,0.0,3705.742,3704.5564,3607.4565
imageee3676,0.0,2142.263,2267.3782,3102.3704,0.0,2288.9648,0.0,2251.6892,2234.8354,2143.4932
imageee1132,0.0,341.25775,361.4048,509.3055,0.0,360.54333,0.0,337.8148,364.48236,363.05606
imageee1658,0.0,1261.2151,1360.4348,1829.9484,0.0,1344.6792,0.0,1318.6246,1321.2863,1298.8474
imageee696,0.0,3300.9827,3594.603,4885.6997,0.0,3561.6912,0.0,3359.8672,3437.0977,3375.2256
imageee1547,0.0,3321.6802,3531.473,4818.049,0.0,3556.662,0.0,3497.4104,3441.8042,3336.398
imageee3364,0.0,2214.6277,2354.4727,3240.5417,0.0,2382.1213,0.0,2384.967,2311.6047,2250.9402
imageee1479,0.0,1903.0366,2019.901,2782.6702,0.0,2059.5034,0.0,2015.1543,2001.0988,1920.5679
imageee27,0.0,3356.5664,3595.508,4900.308,0.0,3596.8623,0.0,3530.6245,3521.631,3360.6387
imageee4188,0.0,3065.1697,3284.646,4476.213,0.0,3263.7314,0.0,3232.5408,3201.0679,3134.095
imageee2754,0.0,2476.7202,2690.5598,3647.7637,0.0,2691.3909,0.0,2503.4429,2564.6821,2495.2314
imageee1200,0.0,2922.3132,3129.28,4265.0537,0.0,3124.4973,0.0,3078.7834,3057.5742,2978.9407
imageee174,0.0,2390.077,2545.2483,3415.8599,0.0,2516.7563,0.0,2586.0422,2468.489,2439.6445
imageee2830,0.0,2771.1025,2966.6846,4038.2993,0.0,2974.6199,0.0,2873.3694,2871.8965,2804.1655
imageee4841,0.0,2617.3904,2768.7217,3822.8862,0.0,2775.4111,0.0,2712.1711,2728.8577,2648.9429
imageee2753,0.0,1963.3053,2113.539,2879.9395,0.0,2093.9592,0.0,2059.6123,2056.051,2019.5532
imageee414,0.0,3127.307,3370.048,4569.1323,0.0,3350.9636,0.0,3286.0813,3255.8877,3141.1833
imageee3101,0.0,3277.026,3532.137,4829.61,0.0,3529.4626,0.0,3399.4172,3437.3584,3348.3318
imageee2587,0.0,3222.2793,3475.9097,4739.6934,0.0,3468.4504,0.0,3354.652,3383.1003,3263.7478
imageee1499,0.0,2910.8381,3124.8042,4220.6953,0.0,3097.3503,0.0,3103.6868,3024.0662,2950.6875
imageee1055,0.0,2427.6992,2631.308,3572.1553,0.0,2622.5667,0.0,2525.587,2534.8464,2466.7368
imageee104,0.0,3166.8137,3424.6912,4658.4824,0.0,3389.0845,0.0,3325.6865,3290.9995,3233.9976
imageee2319,0.0,2956.633,3173.4084,4290.589,0.0,3162.3323,0.0,3132.0222,3085.7253,3003.572
imageee4573,0.0,2567.9072,2782.8984,3797.22,0.0,2798.0276,0.0,2651.9475,2684.5007,2601.4653
imageee4818,0.0,2327.8516,2490.6785,3394.2678,0.0,2455.2224,0.0,2358.4473,2445.0522,2349.3394
imageee3708,0.0,2495.591,2654.1658,3599.7407,0.0,2661.492,0.0,2730.689,2598.6475,2540.6062
imageee3345,0.0,2473.1826,2634.1877,3578.5535,0.0,2628.9946,0.0,2694.88,2591.2156,2509.7703
imageee63,0.0,3517.3044,3785.8967,5136.2256,0.0,3759.3384,0.0,3675.4565,3661.2622,3578.9448
imageee3749,0.0,2420.8762,2607.3826,3549.2917,0.0,2592.3723,0.0,2527.561,2519.5203,2454.3079
imageee3529,0.0,3191.4233,3425.563,4662.846,0.0,3421.4302,0.0,3404.5938,3348.618,3247.7495
imageee1702,0.0,2737.7878,2959.6553,4031.1587,0.0,2956.7703,0.0,2901.2395,2862.5535,2803.2322
imageee1491,0.0,3343.1416,3606.838,4930.05,0.0,3612.1614,0.0,3522.8914,3499.558,3406.8743
imageee156,0.0,2462.9692,2636.4385,3600.348,0.0,2643.5024,0.0,2591.1,2579.2612,2498.7656
imageee3442,0.0,2373.5896,2575.7756,3501.6084,0.0,2545.912,0.0,2489.157,2511.7969,2451.4297
imageee1192,0.0,2488.575,2684.1377,3660.7185,0.0,2692.0583,0.0,2630.1594,2600.3171,2541.9854
imageee49,0.0,2950.5562,3178.7415,4338.643,0.0,3186.6345,0.0,3027.561,3076.1296,2983.5833
imageee3646,0.0,3075.821,3238.58,4484.422,0.0,3279.2573,0.0,3167.6685,3230.3928,3116.2356
imageee3175,0.0,3368.2874,3632.8586,4925.2363,0.0,3603.1006,0.0,3535.9731,3514.574,3437.5554
imageee54,0.0,3096.994,3344.8428,4552.419,0.0,3337.4375,0.0,3269.8083,3241.773,3156.2903
imageee3588,0.0,2702.7495,2916.4023,3985.498,0.0,2887.2012,0.0,2789.8032,2852.6753,2742.426
imageee950,0.0,2565.0586,2767.1042,3738.804,0.0,2736.4292,0.0,2669.363,2677.0942,2604.1636
imageee2599,0.0,2340.2273,2453.977,3392.3252,0.0,2464.0894,0.0,2442.7166,2431.9685,2376.7769
imageee2613,0.0,2211.8835,2387.203,3239.6785,0.0,2349.9756,0.0,2321.2358,2324.7292,2255.2588
imageee699,0.0,2191.0076,2352.483,3199.609,0.0,2346.572,0.0,2332.6272,2268.3477,2213.8325
imageee4560,0.0,2311.2764,2522.264,3431.3418,0.0,2503.4685,0.0,2400.3035,2434.3984,2360.248
imageee3853,0.0,2719.116,2945.7295,3984.8262,0.0,2916.8225,0.0,2792.9653,2829.0964,2737.7441
imageee2274,0.0,2196.638,2357.6797,3208.4656,0.0,2367.6414,0.0,2319.591,2292.1348,2219.704
imageee2202,0.0,3097.6978,3283.536,4481.9375,0.0,3280.8606,0.0,3315.8167,3243.6824,3159.4077
imageee918,0.0,1910.0835,2049.5771,2794.4048,0.0,2050.109,0.0,2026.6035,2010.9932,1959.967
imageee56,0.0,3352.7952,3597.4473,4895.8086,0.0,3595.862,0.0,3512.2766,3508.3193,3414.7473
imageee1397,0.0,2502.6785,2688.0017,3720.8628,0.0,2712.8726,0.0,2489.7854,2632.0708,2537.555
imageee220,0.0,3160.6274,3417.342,4629.1855,0.0,3382.4592,0.0,3276.217,3305.134,3226.0586
imageee657,0.0,1601.9452,1715.5424,2361.9216,0.0,1723.69,0.0,1646.3531,1672.9252,1621.102
imageee422,0.0,2562.1865,2743.7961,3778.7068,0.0,2764.8826,0.0,2678.8464,2702.1707,2605.095
imageee847,0.0,2752.814,2976.5256,4014.119,0.0,2928.6614,0.0,2854.3699,2889.273,2807.9578
imageee1305,0.0,2586.6921,2776.3845,3788.536,0.0,2766.0637,0.0,2735.2915,2709.6587,2640.38
imageee2840,0.0,2602.0076,2858.7363,3904.745,0.0,2867.8467,0.0,2725.9927,2737.278,2681.962
imageee3912,0.0,2909.3774,3131.1135,4267.51,0.0,3112.4973,0.0,3000.2012,3033.1497,2964.2778
imageee1018,0.0,2341.5505,2526.3093,3471.41,0.0,2556.852,0.0,2451.094,2475.322,2373.4133
imageee26,0.0,3319.9893,3589.6353,4905.3184,0.0,3583.6174,0.0,3457.2292,3482.9768,3398.5383
imageee2822,0.0,2214.0999,2378.882,3204.454,0.0,2355.6367,0.0,2342.3394,2306.5886,2249.4546
imageee1473,0.0,3345.406,3612.859,4924.051,0.0,3607.6716,0.0,3475.7983,3521.0217,3434.6907
imageee954,0.0,2787.2815,3035.52,4182.088,0.0,3033.1655,0.0,2882.3684,2921.7166,2859.4436
imageee335,0.0,2786.318,3010.9822,4098.5747,0.0,2998.1113,0.0,2864.6118,2923.9155,2857.8792
imageee3773,0.0,3117.7642,3361.5928,4557.4717,0.0,3326.105,0.0,3186.6448,3270.6062,3191.5142
imageee3526,0.0,2553.4421,2741.7256,3771.7297,0.0,2756.21,0.0,2618.0745,2679.3462,2593.587
imageee1321,0.0,2528.1387,2724.47,3694.626,0.0,2715.4248,0.0,2641.5303,2634.6648,2575.056
imageee2626,0.0,2775.9497,3007.5835,4093.1995,0.0,2992.8367,0.0,2937.7405,2912.327,2823.937
imageee4444,0.0,1771.1887,1878.0131,2621.7695,0.0,1910.8064,0.0,1830.4321,1859.3356,1781.3821
imageee3463,0.0,2075.3286,2255.0422,3063.733,0.0,2240.3188,0.0,2075.538,2171.9866,2112.2273
imageee3613,0.0,3377.2852,3627.5757,4934.889,0.0,3632.535,0.0,3581.8228,3518.6047,3407.637
imageee1478,0.0,3036.952,3273.3457,4476.401,0.0,3260.115,0.0,3105.3667,3184.2717,3091.6118
imageee1106,0.0,2109.9802,2286.3623,3100.4373,0.0,2273.2764,0.0,2175.3293,2205.4487,2149.5078
imageee3909,0.0,2065.8218,2231.7842,3025.4968,0.0,2204.534,0.0,2150.7976,2180.6235,2100.1492
imageee1340,0.0,2024.4856,2118.3848,2922.7793,0.0,2148.099,0.0,2212.9985,2111.9473,2027.0009
imageee817,0.0,1975.4596,2105.769,2927.4868,0.0,2112.2842,0.0,1967.3033,2077.3274,2007.7252
imageee157,0.0,2870.4502,3137.324,4262.8354,0.0,3129.079,0.0,2900.3616,3012.219,2926.5464
imageee4615,0.0,2723.974,2927.195,4008.132,0.0,2926.8228,0.0,2835.1895,2858.0083,2766.7275
imageee1676,0.0,2303.483,2476.919,3337.9983,0.0,2466.8325,0.0,2409.6184,2388.0632,2315.793
imageee1580,0.0,4016.047,4319.076,5846.3315,0.0,4300.467,0.0,4266.14,4181.7275,4080.3564
imageee4602,0.0,3236.8022,3469.7878,4705.3667,0.0,3452.0847,0.0,3486.1995,3379.5835,3293.6262
imageee1553,0.0,2079.2742,2221.9502,3010.457,0.0,2203.5002,0.0,2163.376,2169.403,2127.5674
imageee2032,0.0,3693.3132,3963.1067,5401.8926,0.0,3953.914,0.0,3931.4065,3863.2002,3773.8008
imageee1879,0.0,2875.5803,3107.2522,4241.6567,0.0,3106.1772,0.0,2968.4673,2995.1528,2923.5327
imageee4433,0.0,1513.1698,1687.5977,2266.6016,0.0,1656.0034,0.0,1493.6011,1596.0249,1523.7384
imageee3995,0.0,2994.6272,3258.1812,4402.745,0.0,3233.905,0.0,3064.9597,3114.5522,3050.652
imageee4372,0.0,2404.7883,2592.1711,3559.8005,0.0,2604.227,0.0,2478.0842,2546.278,2456.3125
imageee374,0.0,2627.4382,2878.5718,3888.9778,0.0,2860.3728,0.0,2633.1409,2744.5637,2673.5527
imageee838,0.0,2348.5632,2555.3198,3523.3115,0.0,2579.5256,0.0,2455.0486,2473.127,2429.8623
